NAME,SMILES,PROPERTY
DTXSID70379997,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C#C,4.15911E-06
DTXSID70191136,OC(=O)C(F)(F)C(F)(F)OC(F)(F)F,0.00134276
DTXSID80578752,COC1=C(F)C(F)(F)C1(F)F,0.000879023
DTXSID00838880,CCC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(=O)NNC([O-])=O,1.37404E-07
DTXSID40459578,FC(F)(F)C1(OC(=O)C2(CCC(=O)O2)O1)C(F)(F)F,0.00115345
DTXSID00459211,OC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,5.72796E-05
DTXSID50500449,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,1.99526E-05
DTXSID8075384,FC1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,6.3387E-05
DTXSID50525016,FC1=C(F)C(Cl)=C(F)C2=C1C(Cl)(Cl)C(F)(F)C2(F)F,9.86279E-07
DTXSID60514436,CC(C)(C)NCC(O)(C(F)(F)F)C(F)(F)F,0.000409261
DTXSID0071889,CCN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.26017E-06
DTXSID00395680,FC(F)(F)C(F)(F)COCC=C,0.000582103
DTXSID20239572,OCCN(CCO)S(=O)(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.00118577
DTXSID40336476,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOCC1CO1,1.78238E-06
DTXSID80631391,FC(F)(F)CC(F)(I)C(F)(F)F,2.20293E-05
DTXSID9059832,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,6.05341E-05
DTXSID3070707,CCOC(=O)C1=CC=C(C=C1C(=O)OCC)C(C1=CC(C(=O)OCC)=C(C=C1)C(=O)OCC)(C(F)(F)F)C(F)(F)F,5.15229E-08
DTXSID1071905,Cl.CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.89201E-06
DTXSID40380757,FC(F)(F)C(F)(F)C(F)(F)COP(=O)(OCC(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)F,3.75837E-07
DTXSID40379267,CC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.000635331
DTXSID20795562,OCCN1CCCN=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.52077E-06
DTXSID00806766,OC(=O)C1=CC=CC=C1.OC(F)(F)C(C(F)(F)F)C(F)(F)F,0.000704693
DTXSID70379735,OC(=O)CCC1(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,9.54993E-06
DTXSID40189464,FC(F)(F)C(F)(F)N(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1.48594E-05
DTXSID80569266,FC(F)C(F)(F)OCCOC(F)(F)C(F)F,0.000159221
DTXSID90750729,COC(=O)C1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.69828E-06
DTXSID80382093,NC(O)(C(F)(F)F)C(F)(F)F,0.0229087
DTXSID10573790,FC(F)(F)C(F)(SSSSC(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,2.29087E-07
DTXSID20570533,CCOC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.18273E-05
DTXSID20336414,CCOC(F)(F)C(C(F)(F)F)C(F)(F)F,0.000210863
DTXSID60345848,FC(F)(F)C(F)(F)CCC(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)F,3.4914E-06
DTXSID10500703,CC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.000199526
DTXSID20747480,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCCSCCCC(F)(F)C(F)(F)F)C(=O)C1=C3C=CC(O)=C1,2.43781E-08
DTXSID90305273,OC1=C(C=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C1=CC(=C(O)C=C1)[N+]([O-])=O)[N+]([O-])=O,6.16595E-07
DTXSID40507265,[O-][N+](=O)C1=C(F)C(F)(F)C(F)(F)C(F)(Br)C1(F)F,0.000283139
DTXSID30554647,[O-][N+](=O)C1=CC=CC(=C1)C(C1=CC(=CC=C1)[N+]([O-])=O)(C(F)(F)F)C(F)(F)F,3.31131E-07
DTXSID40144230,OC(CC1=CC2=CC=CC=C2N1)(C(F)(F)F)C(F)(F)F,1.35831E-05
DTXSID30706164,OC(=O)C1=CC=CC=C1OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.18794E-08
DTXSID90216375,FC(F)(Cl)C(F)(F)C(F)(F)Cl,0.000163305
DTXSID70574566,FC(F)(Cl)C(F)(F)OC(F)(F)C(=O)NC1=CC=CC=C1,3.47536E-05
DTXSID20789082,[O-][N+](=O)C1=CC=C(OC(F)(F)C(F)C(F)(F)F)C=C1,9.14113E-06
DTXSID20822362,CC[C@H](C)[C@H](NC(=O)C(F)(F)C(F)F)C(O)=O,0.000316957
DTXSID60188934,[O-][N+](=O)C1=CC=C(C=C1)C(=O)C=C(C(F)(F)F)C(F)(F)F,5.40754E-06
DTXSID40762776,FC(F)(F)C1=C(C(=C(O1)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,2.01837E-05
DTXSID60337369,OC1=CSC(=N1)C(F)C(F)(F)F,0.000918333
DTXSID20380674,FC(F)(F)C(F)(C=C)C(F)(F)F,0.000200909
DTXSID40379904,CC(=C)C(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,7.85236E-07
DTXSID00223797,C[Si](Cl)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.53462E-07
DTXSID20440585,CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.53513E-07
DTXSID30379877,FC1=C(F)C(=C(F)C(F)=C1C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,7.76247E-07
DTXSID00861931,FC(F)C(F)C(F)(F)F,0.0022182
DTXSID30578323,FC1(F)CC(F)(F)O1,0.0124738
DTXSID10143098,NC1=C(F)C=C(SC(F)(F)C(F)F)C=C1,0.000161065
DTXSID3041584,CC1(C)[C@@H](\C=C/C(=O)OC(C(F)(F)F)C(F)(F)F)[C@H]1C(=O)O[C@H](C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,4.30527E-08
DTXSID3073925,FCC(F)(F)C(F)F,0.017338
DTXSID30471244,C[Si](C)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.13762E-07
DTXSID90477969,FC(F)C(F)(F)C(=O)C(F)(C(F)(F)F)C(F)(F)F,2.93765E-05
DTXSID30405382,[O-][N+](=O)C1=CC=C(OC(F)(F)C(F)(F)F)C=C1,2.89068E-05
DTXSID40797003,OCC(CO)(COCC(F)(F)C(F)F)COCC(F)(F)C(F)F,0.000137721
DTXSID00634006,CCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.64754E-05
DTXSID60188939,COC1=C(F)C=C(C=C1)C(=O)C=C(C(F)(F)F)C(F)(F)F,2.10378E-06
DTXSID00192272,FC1(F)CC1(F)F,0.0291072
DTXSID00421938,[Na+].[Na+].[O-]C1=CC=C(C=C1)C(C1=CC=C([O-])C=C1)(C(F)(F)F)C(F)(F)F,4.77529E-06
DTXSID30850994,[O-][N+](=O)C1=CC(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)=CC=C1,4.84172E-06
DTXSID60712076,FC(F)(F)C(=C(C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,6.47143E-07
DTXSID90433368,COC(F)(F)C(F)(F)Cl,0.00461318
DTXSID60377826,NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.000190985
DTXSID90546548,FC(F)(F)N1C(F)(F)OC(F)(F)C1(Cl)Cl,0.00100462
DTXSID50382101,CC(C)(C)OC(F)(F)C(F)F,0.000801678
DTXSID60619596,OCCCC(O)(C(F)(F)F)C(F)(F)F,0.000599791
DTXSID50411804,NC1=NC(=C(C(F)=N1)C(F)(F)F)C(F)(F)C(F)(F)F,0.000128825
DTXSID50554563,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CC1=CC=CC=C1,6.79204E-07
DTXSID90239569,OS(=O)(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.00200447
DTXSID80344217,FC(F)(F)C(F)(F)C(F)(F)C1=CNC(=O)NC1=O,0.000114025
DTXSID80221458,NC1=CC=C(SC(F)(F)C(F)F)C=C1,0.000545758
DTXSID5034357,FC(C(F)(F)F)C(F)(F)OC1=CC(Cl)=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,2.06538E-08
DTXSID3071353,[NH4+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.91072E-05
DTXSID40575045,COC(=O)C1=CC(=CC=C1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,5.78096E-06
DTXSID40198839,[NH4+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.44906E-06
DTXSID70338640,FC(F)(F)OC1(F)OC2(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,1.49624E-05
DTXSID00158474,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOP(=O)(N1CCOCC1)N1CCOCC1,1.44544E-06
DTXSID30503716,FC(F)(F)C(F)(F)C(F)(F)CC=C,0.000194089
DTXSID20341902,FC(F)(F)C(F)(F)SSC(F)(F)C(F)(F)F,2.89734E-05
DTXSID50382161,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)CC(=O)C1=CC=CC=C1,5.188E-07
DTXSID30188880,FC(F)(Cl)C(F)(F)Br,0.000214783
DTXSID60409313,FC(CC=C)=C(F)C(F)(F)F,0.00135831
DTXSID20285756,CCCC(=O)C(F)(F)C(F)(F)F,0.000608135
DTXSID80587768,FC(F)(F)C(F)(F)C1=CC(Cl)=CC=C1,9.63829E-05
DTXSID80556914,FC1(F)C(F)(F)C(F)(F)C(F)(N2C(F)(F)C(F)(F)OC(F)(F)C2(F)F)C1(F)F,9.09913E-07
DTXSID50560189,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC=C,7.65597E-06
DTXSID90534329,FC1=C(F)C(F)=C(F)C2=C1C(F)(F)C2(F)F,0.000290402
DTXSID80752176,FC(F)(F)C(F)(F)C(=O)C=CC1CCCCC1,1.80302E-05
DTXSID60754315,FC(=NBr)C(F)(F)C(F)(F)C(F)(F)F,0.000110154
DTXSID50520384,COC1=CC=C(C=C1)C(=O)C#CC(F)(F)C(F)(F)C(F)(F)F,1.74985E-06
DTXSID50473689,FC1(F)COC(=O)C1(F)F,0.0165577
DTXSID20704896,OCCCCCCCCCSCCCC(F)(F)C(F)(F)F,6.48634E-06
DTXSID90473901,FC1(F)C(=C2C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F,4.18794E-07
DTXSID80380039,FC(F)(F)C1(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,7.99834E-07
DTXSID00516671,FC(F)(C(=O)C1=CC=CC=C1)C(F)(F)C(F)(F)C(F)(F)C(=O)C1=CC=CC=C1,5.74116E-07
DTXSID10788701,FC(F)(C(F)(Cl)C(F)(F)C(Cl)(Cl)Cl)C(F)(Cl)C(F)(F)C(Cl)(Cl)Cl,3.45939E-07
DTXSID20546556,CC(=O)CCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.78443E-06
DTXSID1071666,CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.26614E-05
DTXSID40778938,CC(O)=O.OCC(F)(F)C(F)(F)C(F)(F)C(F)F,0.000698232
DTXSID20379907,OCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,5.15229E-07
DTXSID7070505,[K+].CCN(CC([O-])=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.26017E-06
DTXSID40569348,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)Cl,0.000306902
DTXSID60785482,FC1C(F)C(F)(C(F)C(F)(C(F)(F)F)C1(F)F)C(F)(F)F,1.65577E-05
DTXSID5073905,FC(F)(F)C(F)(F)CCl,0.00141254
DTXSID40775124,FC(F)C(F)(F)C(F)(F)C(F)(F)C1NCCNCCN1,0.000240991
DTXSID30144340,OC(CC(CC(O)(C(F)(F)F)C(F)(F)F)=NNC1=CC=CC=C1)(C(F)(F)F)C(F)(F)F,2.23357E-06
DTXSID80754559,FC(F)(F)C(F)(C(F)(F)Br)C(F)(F)Br,2.34423E-06
DTXSID30545853,CNC(=O)NC1=NN=C(S1)C(F)(F)C(F)(F)F,0.00041115
DTXSID50628470,OC(=O)C1=CN=C(N=C1C1CC1)C(F)(F)C(F)(F)F,5.30884E-05
DTXSID10370988,FC(F)(F)C(F)(OCC=C)C(F)(F)F,0.000336512
DTXSID80508892,FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C1=NC2=CC=CC=C2N1)C(F)(F)F,1.78238E-07
DTXSID10846774,NC1=C(Br)C(SC(F)(F)C(F)(F)C(F)(F)F)=C(Br)C=C1Br,1.64059E-06
DTXSID70396447,FC(Br)=C(F)C(F)(F)F,0.00135831
DTXSID70548580,CC1=CC(F)(F)C1(F)F,0.000922571
DTXSID80458500,CS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.43335E-05
DTXSID10241184,CCO[Si](CCCOC(F)(F)C(F)F)(OCC)OCC,0.000300608
DTXSID00817377,CC(=C)C1(F)OC(F)(F)C(F)(F)OC1(F)F,9.4189E-05
DTXSID60525027,COC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.000118032
DTXSID00366012,NC1=CC=C(SC(F)(F)C(F)(F)C(F)(F)F)C=C1,1.64437E-05
DTXSID10371470,FC(F)(F)C(Cl)(C1=CC=CC=C1)C(F)(F)F,0.000115345
DTXSID30512404,OC(=O)CSC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.11889E-07
DTXSID70380846,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)COC(=O)C(C)=C,1.2942E-05
DTXSID90348120,NC1=CC=CC(=C1)C(C1=CC(N)=CC=C1)(C(F)(F)F)C(F)(F)F,1.75792E-06
DTXSID4059914,OCC(F)(F)C(F)(F)C(F)(F)F,0.00154882
DTXSID20503947,FC(F)(F)C(F)(F)SC1=CC=CC=C1,0.000140605
DTXSID60769489,FC(F)(F)C(F)(F)C(F)(F)C1=C(CCl)C=CC(CCl)=C1,3.2434E-06
DTXSID40596518,FC(F)(F)C(F)(C=O)C(F)(F)F,0.00108143
DTXSID70381156,FC(C(F)(F)F)C(F)(F)OC(Cl)Cl,0.000415911
DTXSID20450725,CO[C@@H](F)C(F)(F)F,0.0259418
DTXSID80234927,[Na+].CN(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS([O-])(=O)=O,1.00231E-06
DTXSID30578909,COC1=CC=C(C=C1)\N=C\C(F)(F)C(F)F,4.42588E-05
DTXSID90773099,CC(C)[C@H](NCCSCCC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(O)=O,1.35207E-05
DTXSID80767604,CCCCC(F)C(F)(F)C(F)(F)C(F)(F)F,3.14775E-06
DTXSID20775566,FC1=C2C3=C(C(F)=C1F)C(F)=C(F)C(F)=C3C(F)(F)C2(F)F,1.20504E-07
DTXSID30832230,[I-].CC[NH+]1CN(C=C1)C(F)(F)C(F)F,0.00809096
DTXSID90379292,FC(F)(F)C(F)(F)C(F)(F)C1=CC(=NN1)C1=CC=CC=C1,5.5847E-06
DTXSID60818941,CCC(=O)C(C)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.07014E-06
DTXSID80276084,CC(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)CCO,1.34586E-05
DTXSID70777196,FC(F)(F)C(C(=O)OC(=O)C(C(F)(F)F)C(F)(F)F)C(F)(F)F,2.19786E-06
DTXSID10778889,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OCCOC(=O)C=C,1.04472E-06
DTXSID40772138,O.O.OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,0.00473151
DTXSID80785828,FC(=C(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F,1.85353E-06
DTXSID30709115,FC(F)(F)C(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)F,3.78443E-06
DTXSID00446989,FC(F)(F)C(F)(C(F)(F)F)S(=O)(=O)C(F)(F)F,0.000116413
DTXSID70511931,FC(F)(F)C(F)(F)C#CC#N,0.000618016
DTXSID70379255,FC(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)F,0.000104713
DTXSID00766654,FC(F)C1(F)C(F)(F)C(F)=C(F)C(F)(F)C1(F)F,4.59198E-06
DTXSID40439436,NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.20781E-05
DTXSID50453587,FC(F)(F)C(C1=NC2=CC=CC=C2S1)C(F)(F)F,2.07491E-05
DTXSID00725105,FC(F)C(F)(F)COC(OCC(F)(F)C(F)F)(OCC(F)(F)C(F)F)OCC(F)(F)C(F)F,1.94984E-06
DTXSID20531068,CCOP(=O)(OCC)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,0.000334195
DTXSID20505825,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C#C,9.86279E-05
DTXSID20583668,[2H]OC(C(F)(F)F)C(F)(F)F,0.0107895
DTXSID70510388,COC(=O)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.000169434
DTXSID70371491,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,1.65959E-05
DTXSID50846773,[O-][N+](=O)C1=CN=C(OC(C(F)(F)F)C(F)(F)F)C=C1,2.95121E-05
DTXSID80808900,COP(=O)(CC(=O)CCCC(F)(F)C(F)(F)F)OC,0.000118032
DTXSID60816402,NCC1=C(C=CC(F)=C1)C(F)(F)C(F)(F)C1=CC=CC=C1,7.01455E-06
DTXSID00412609,CC1=C(C)C(=CC=C1)N1C(=S)NN=C1C1=CC(OC(F)(F)C(F)F)=CC=C1,2.51768E-07
DTXSID30346443,CC1=C(C)C(F)(F)C(F)(F)C(F)=C1F,0.000144544
DTXSID60797626,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C1CCCC(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=O,2.53513E-07
DTXSID60701107,COC1=CC(CBr)=C(C=C1)\N=C(/Cl)C(F)(F)C(F)(F)C(F)(F)F,1.44212E-06
DTXSID60375367,C[Si](C)(C)C(F)(F)C(F)(F)F,0.000162181
DTXSID30543177,FC(F)C(F)(F)OC1=CC=CC=C1\N=C\C1=CN=CC=C1,1.42889E-05
DTXSID90301795,CC(O)C(F)(F)C(F)(F)C(F)(F)C(C)O,0.00167494
DTXSID20794797,OCC1(CO)CC(CC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)OC(=O)C2=CC=C(C=C2)C(=O)OC(CC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)C1,2.36592E-09
DTXSID10840257,CCCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.66341E-08
DTXSID60774134,FC(F)C(F)(F)OC1=CC=CC(C#N)=C1C#N,5.22396E-05
DTXSID50456573,FC(F)(F)C(F)(F)CCCS,0.00454988
DTXSID60517503,CC(C)(OCC(F)(F)C(F)F)C#CC=C,0.000233346
DTXSID00776036,C[Si](OCC(F)(F)C(F)(F)F)(OCC(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)F,6.93426E-07
DTXSID50462159,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCCSCCCC(F)(F)C(F)(F)F)CC1=C3C=CC(O)=C1,2.46604E-08
DTXSID70454016,CC1(O)COC(=CC1=O)C(F)(F)C(F)(F)C(F)(F)F,0.000273527
DTXSID50470118,CCO[Si](OCC)(OCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.67361E-08
DTXSID20379886,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,4.51856E-07
DTXSID30552022,FC1(F)OC(F)(F)C2=C1C(Cl)=C(Cl)C(Cl)=C2Cl,1.52757E-06
DTXSID0073168,COC(=O)C(C(F)(F)F)C(F)(F)F,0.00198153
DTXSID20570836,OC(C(F)(F)F)(C(F)(F)F)C(Cl)(Cl)C(F)(F)F,0.000566239
DTXSID30143090,FC(F)C(F)(F)SC1=C(Cl)C(Cl)=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1,6.19441E-08
DTXSID30797092,COCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OCCCOC,2.37684E-05
DTXSID00706191,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC=CC1=CC=CC=C1,1.36144E-06
DTXSID90371291,FC(F)(F)C(F)(F)C(F)(C(Br)=C)C(F)(F)F,3.25837E-05
DTXSID80648222,FC(F)(F)C1(NC(=O)NC(=O)N1)C(F)(F)F,0.000371535
DTXSID40528773,OC(NN(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,0.000236048
DTXSID30871523,CCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.03526E-06
DTXSID20617578,CC(C)(C=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.14E-06
DTXSID00635255,NC1=C(F)C=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.74242E-06
DTXSID30379418,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.24451E-07
DTXSID90292093,FC(F)(F)C(F)(F)C(F)(F)C(=O)CC1=CC=CC=N1,9.77237E-05
DTXSID70144369,CC(C)(O)CC(O)(C(F)(F)F)C(F)(F)F,0.000496592
DTXSID50355537,CNC1=CC=C(C=C1)C(O)(C(F)(F)F)C(F)(F)F,1.88365E-05
DTXSID8058794,FC(F)(Cl)C(F)(Cl)C(F)(F)Cl,0.000122462
DTXSID20772898,FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)CC=CCCC(=O)C1=CC=CC=C1,5.02343E-07
DTXSID70757539,CCCCCCCCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.38676E-07
DTXSID50601122,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(C(F)(F)F)C(F)(F)F,7.99834E-07
DTXSID90505519,FC(F)(F)C(=C(S)C(F)(F)C(F)(F)F)C(F)(F)F,1.17761E-05
DTXSID5059793,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.90841E-06
DTXSID6071904,Cl.CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.26614E-05
DTXSID50551077,CCOC(=O)C(C(C)=O)C(=O)C(F)(F)C(F)F,0.00108143
DTXSID0073906,FC(F)C(F)(F)C(F)(F)Cl,0.000993116
DTXSID30379731,FC(F)C(F)(F)C(F)(F)C(F)(F)CI,4.22669E-05
DTXSID30525852,FC(C(F)(F)F)C1(OCCO1)C1=CC=CC=C1,9.48418E-05
DTXSID40235137,CO[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC,3.46737E-07
DTXSID20372190,FC(F)(F)C(F)(F)C(F)(F)COCC=C,0.00026485
DTXSID30380206,FC1(F)OC2=CC=CC=C2OC1(F)F,0.000515229
DTXSID8052435,FC(F)(F)CC(F)(F)F,0.00266686
DTXSID00226440,FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.68534E-05
DTXSID40501627,FC(F)(F)C(=NS(=O)(=O)C1=CC=CC=C1)C(F)(F)F,0.000107152
DTXSID10170041,COC1=C(F)C(F)(F)C(F)(F)C1(F)F,0.000200447
DTXSID50803785,[O-]C(=O)C=CC(=O)OCC(F)(F)C(F)F,0.000535797
DTXSID60629514,FC(F)(F)C(F)(F)CC(F)(F)I,3.22849E-05
DTXSID60632386,COC(=O)C(=NNC1=CC2=C(OC(F)(F)C(F)(F)O2)C=C1)C#N,6.56145E-06
DTXSID10500667,FC(F)(C(F)(Cl)Cl)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(Cl)(Cl)Cl,5.63638E-07
DTXSID70844610,OC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)C(F)(F)F,6.76083E-05
DTXSID80143328,FC(F)(F)C(=CC(=O)C1=C2C=CC=CC2=CC2=CC=CC=C12)C(F)(F)F,1.74985E-07
DTXSID30419363,FC(F)(F)C(F)(F)C(F)(F)C1=NC2=C(N1)N=C(Cl)C(Cl)=N2,3.75837E-06
DTXSID10761291,OCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,9.12011E-06
DTXSID50380829,FC(F)(OC(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)S(F)(=O)=O,0.000127938
DTXSID10534164,OCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.81948E-07
DTXSID40371302,FC(F)(F)C(F)(F)C(=O)CBr,0.000889201
DTXSID20379705,CC1=CC(=NN1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.40991E-05
DTXSID30705798,CC=CC(O)(C(F)(F)F)C(F)(F)F,0.000429536
DTXSID10607529,FC(F)(F)C(F)(F)C(F)(F)C(=O)N1CCN(CC1)C1=NC=CN=C1,6.223E-05
DTXSID20379861,CC(=C)C(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.80769E-07
DTXSID80285757,CC(C)C(=O)C(F)(F)C(F)(F)F,0.000619441
DTXSID30570928,FC(C(F)(F)F)C(F)(F)OC1=CC=C(C=C1)C1=CC=CC=C1,9.09913E-07
DTXSID40283714,FC1=C(NC(=O)NC1=O)C(F)(F)C(F)(F)F,4.43609E-05
